TICKS, POS-REWARD, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.577665
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.704668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.850668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.696665
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.173998
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.053335
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 19.468
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.870333
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.578001
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.465332
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.572664
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.164
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.228666
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.532
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.655
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.21167
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.007002
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.471334
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.344336
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.459335
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.795
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.478003
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.726334
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.284668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.368334
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.485666
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.732336
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.363333
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.247
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.323664
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.172667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.857332
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.414001
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.911997
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.479668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.52867
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.015333
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.547335
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.432665
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.385336
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.855667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.926
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.683668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.781334
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.566336
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.171
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.228998
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.059668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.700998
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.345667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.111336
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.725332
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.541334
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.181
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.279669
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.467001
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.386332
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.665665
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.858667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.733332
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.114334
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.387667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.266665
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.124002
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.962
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.256668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.655333
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.679667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.997002
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.931335
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.739
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.967667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.177668
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.899666
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.970999
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.025335
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.504667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.488333
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 27.210669
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.630999
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 28.527
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.260666
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.465002
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.679335
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.980667
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.768333
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.613333
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.366669
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.910002
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.835669
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.887001
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.462332
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.289001
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.265999
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.051
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.494001
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 24.789001
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.457
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.948
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 26.583334
40.0, 4.0, -2.0, 1.0, 2.0, 2.0, 1.0, 25.796333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.343668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.437668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.784002
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.000336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.101667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.763998
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.038668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.729332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.709335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 28.234001
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.477999
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.557669
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.743332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.217665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.176
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.316002
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.035997
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.814001
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.998335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.170334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.469666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.529999
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.940664
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.793
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.518667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.180666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.734
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 28.503668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.314001
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.146667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.093668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.231333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.876665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.568665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.462667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.527
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.092001
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.821999
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.729002
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.653
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.433334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.476332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.918665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.869665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.399336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.409332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.385668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.529665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.114332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.671
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.380667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.104334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.486334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.427336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.122
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.199331
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.070665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.771667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.561666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.326668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.764334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.046999
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.535667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.532
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.611334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.104666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.924002
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.338333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.906332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.47
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.569
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.459335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.108667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.540335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.653336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.705332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.307669
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.185667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.496668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.381998
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.88
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.705002
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.183334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.095667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.328667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.102669
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.031334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.883331
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.731333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.411331
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.59767
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.727335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.556335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.016
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.650665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.972334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.997332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.302332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.709665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.648333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.077667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.655
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.712
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.376001
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.651999
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.37433
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.487669
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 0.6666667, 21.797333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.236666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.674667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.095665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.79033
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.034668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.724669
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.290998
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.923334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.237333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.301
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.770668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.006666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.116667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.057333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.32033
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.758667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.731665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.813334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.734
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.124334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.778336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.922668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.243332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.978333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.809334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.456667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.19
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.778
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.135
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 27.467665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.300333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 23.811003
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.820333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.676
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.288002
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.003668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.879667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.293335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.494001
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.550665
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.908333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.111002
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 23.973333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.657331
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.61167
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.980667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.466333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.308668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.425333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.375666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.299997
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.770666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.558334
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.932
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.899332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.185669
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.148
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.841333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.862
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.848333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.087667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.541336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.663
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.589998
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.810333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.029001
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.595667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.327332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.558998
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.265335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.727
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.203333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.03833
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.757332
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.066668
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.872667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 28.426666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.632666
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.942667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.002333
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.704336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.458
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.399336
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.411667
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.956335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.364
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 24.673998
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.908669
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.524
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.776335
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 26.996
40.0, 4.0, -2.0, 1.0, 2.0, 5.0, 1.0, 25.751999
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.584333
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.327002
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 27.106333
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.443665
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.508997
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 27.249664
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.137
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.046333
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.438332
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.858002
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.719
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.549332
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.578333
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.925333
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.178331
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.965666
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.696
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.643
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.480001
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 27.412668
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.430334
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.647333
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.001335
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.382002
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.835335
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.294334
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.455
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 27.707336
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.517334
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.989334
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.227
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.630669
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.36033
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.07933
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.793999
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.008667
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.016668
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.099998
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.100668
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.703667
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.359
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.554335
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.615332
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.853668
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 24.196669
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 25.394
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.998667
40.0, 4.0, -2.0, 1.0, 2.0, 10.0, 1.0, 26.816002
