TICKS, POS-REWARD, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
20.0, 6.0, -1.5, 2.0, 2.0, 1.0, 0.33333334, 5.7863336
20.0, 6.0, -1.5, 2.0, 2.0, 2.0, 0.33333334, 5.5416665
20.0, 6.0, -1.5, 2.0, 2.0, 5.0, 0.0, 5.633333
20.0, 6.0, -1.5, 2.0, 2.0, 10.0, 1.0, 5.5416665
20.0, 6.0, -1.5, 2.0, 5.0, 1.0, 0.33333334, 5.8003335
20.0, 6.0, -1.5, 2.0, 5.0, 2.0, 0.33333334, 5.598667
20.0, 6.0, -1.5, 2.0, 5.0, 5.0, 0.33333334, 5.7763333
20.0, 6.0, -1.5, 2.0, 5.0, 10.0, 0.33333334, 5.558334
20.0, 6.0, -1.5, 2.0, 10.0, 1.0, 0.33333334, 5.5803337
20.0, 6.0, -1.5, 2.0, 10.0, 2.0, 0.33333334, 5.609333
20.0, 6.0, -1.5, 2.0, 10.0, 5.0, 0.6666667, 5.7916665
20.0, 6.0, -1.5, 2.0, 10.0, 10.0, 0.0, 5.5916667
20.0, 6.0, -1.5, 3.0, 1.0, 1.0, 0.6666667, 5.5750003
20.0, 6.0, -1.5, 3.0, 1.0, 2.0, 0.33333334, 5.5606666
20.0, 6.0, -1.5, 3.0, 1.0, 5.0, 1.0, 5.5416665
20.0, 6.0, -1.5, 3.0, 1.0, 10.0, 0.33333334, 5.6083336
20.0, 6.0, -1.5, 3.0, 2.0, 1.0, 0.6666667, 5.5940003
20.0, 6.0, -1.5, 3.0, 2.0, 2.0, 1.0, 6.0469995
20.0, 6.0, -1.5, 3.0, 2.0, 5.0, 0.6666667, 5.5606666
20.0, 6.0, -1.5, 3.0, 2.0, 10.0, 0.6666667, 5.559334
20.0, 6.0, -1.5, 3.0, 5.0, 1.0, 0.6666667, 5.6426663
20.0, 6.0, -1.5, 3.0, 5.0, 2.0, 0.0, 5.579334
20.0, 6.0, -1.5, 3.0, 5.0, 5.0, 0.33333334, 5.7916665
20.0, 6.0, -1.5, 3.0, 5.0, 10.0, 0.33333334, 5.591667
20.0, 6.0, -1.5, 3.0, 10.0, 1.0, 0.0, 5.5416665
20.0, 6.0, -1.5, 3.0, 10.0, 2.0, 0.33333334, 5.5780005
20.0, 6.0, -1.5, 3.0, 10.0, 5.0, 0.6666667, 5.5416665
20.0, 6.0, -1.5, 3.0, 10.0, 10.0, 0.6666667, 5.5766664
20.0, 6.0, -1.5, 4.0, 1.0, 1.0, 0.6666667, 5.6083336
20.0, 6.0, -1.5, 4.0, 1.0, 2.0, 0.0, 5.5903325
20.0, 6.0, -1.5, 4.0, 1.0, 5.0, 0.33333334, 5.6143336
20.0, 6.0, -1.5, 4.0, 1.0, 10.0, 0.33333334, 5.5416665
20.0, 6.0, -1.5, 4.0, 2.0, 1.0, 0.33333334, 5.6083336
20.0, 6.0, -1.5, 4.0, 2.0, 2.0, 1.0, 5.558333
20.0, 6.0, -1.5, 4.0, 2.0, 5.0, 0.0, 5.558334
20.0, 6.0, -1.5, 4.0, 2.0, 10.0, 0.6666667, 5.591667
20.0, 6.0, -1.5, 4.0, 5.0, 1.0, 0.6666667, 5.5916667
20.0, 6.0, -1.5, 4.0, 5.0, 2.0, 0.6666667, 5.558333
20.0, 6.0, -1.5, 4.0, 5.0, 5.0, 0.6666667, 5.558333
20.0, 6.0, -1.5, 4.0, 5.0, 10.0, 1.0, 5.5416665
20.0, 6.0, -1.5, 4.0, 10.0, 1.0, 0.6666667, 5.8250003
20.0, 6.0, -1.5, 4.0, 10.0, 2.0, 0.33333334, 5.565333
20.0, 6.0, -1.5, 4.0, 10.0, 5.0, 0.33333334, 6.0206666
20.0, 6.0, -1.5, 4.0, 10.0, 10.0, 0.33333334, 5.5416665
20.0, 6.0, -2.0, 1.0, 1.0, 1.0, 0.6666667, 5.779667
20.0, 6.0, -2.0, 1.0, 1.0, 2.0, 0.0, 5.6083336
20.0, 6.0, -2.0, 1.0, 1.0, 5.0, 0.33333334, 6.2416663
20.0, 6.0, -2.0, 1.0, 1.0, 10.0, 0.33333334, 5.6083336
20.0, 6.0, -2.0, 1.0, 2.0, 1.0, 1.0, 5.5839996
20.0, 6.0, -2.0, 1.0, 2.0, 2.0, 0.33333334, 5.5916667
20.0, 6.0, -2.0, 1.0, 2.0, 5.0, 1.0, 5.535
20.0, 6.0, -2.0, 1.0, 2.0, 10.0, 0.6666667, 5.5750003
20.0, 6.0, -2.0, 1.0, 5.0, 1.0, 0.33333334, 5.5416665
20.0, 6.0, -2.0, 1.0, 5.0, 2.0, 0.0, 5.558333
20.0, 6.0, -2.0, 1.0, 5.0, 5.0, 0.0, 6.001
20.0, 6.0, -2.0, 1.0, 5.0, 10.0, 0.33333334, 5.558333
20.0, 6.0, -2.0, 1.0, 10.0, 1.0, 0.6666667, 5.5673337
20.0, 6.0, -2.0, 1.0, 10.0, 2.0, 0.6666667, 5.5416665
20.0, 6.0, -2.0, 1.0, 10.0, 5.0, 0.33333334, 5.6206665
20.0, 6.0, -2.0, 1.0, 10.0, 10.0, 0.6666667, 5.7986665
20.0, 6.0, -2.0, 2.0, 1.0, 1.0, 0.6666667, 5.8786664
20.0, 6.0, -2.0, 2.0, 1.0, 2.0, 0.6666667, 6.258333
20.0, 6.0, -2.0, 2.0, 1.0, 5.0, 0.33333334, 5.558333
20.0, 6.0, -2.0, 2.0, 1.0, 10.0, 0.6666667, 5.8196673
20.0, 6.0, -2.0, 2.0, 2.0, 1.0, 1.0, 5.542334
20.0, 6.0, -2.0, 2.0, 2.0, 2.0, 1.0, 6.2416663
20.0, 6.0, -2.0, 2.0, 2.0, 5.0, 0.0, 5.5983334
20.0, 6.0, -2.0, 2.0, 2.0, 10.0, 0.33333334, 5.7416663
20.0, 6.0, -2.0, 2.0, 5.0, 1.0, 1.0, 5.6083336
20.0, 6.0, -2.0, 2.0, 5.0, 2.0, 1.0, 5.6083336
20.0, 6.0, -2.0, 2.0, 5.0, 5.0, 0.0, 5.6083336
20.0, 6.0, -2.0, 2.0, 5.0, 10.0, 0.33333334, 5.772667
20.0, 6.0, -2.0, 2.0, 10.0, 1.0, 0.6666667, 5.593333
20.0, 6.0, -2.0, 2.0, 10.0, 2.0, 0.0, 5.5333333
20.0, 6.0, -2.0, 2.0, 10.0, 5.0, 0.33333334, 5.558333
20.0, 6.0, -2.0, 2.0, 10.0, 10.0, 0.33333334, 5.6083336
20.0, 6.0, -2.0, 3.0, 1.0, 1.0, 0.0, 5.8339996
20.0, 6.0, -2.0, 3.0, 1.0, 2.0, 0.33333334, 5.799667
20.0, 6.0, -2.0, 3.0, 1.0, 5.0, 0.6666667, 5.567
20.0, 6.0, -2.0, 3.0, 1.0, 10.0, 1.0, 5.558333
20.0, 6.0, -2.0, 3.0, 2.0, 1.0, 0.33333334, 5.991667
20.0, 6.0, -2.0, 3.0, 2.0, 2.0, 1.0, 5.591667
20.0, 6.0, -2.0, 3.0, 2.0, 5.0, 0.0, 5.558333
20.0, 6.0, -2.0, 3.0, 2.0, 10.0, 0.6666667, 5.5573335
20.0, 6.0, -2.0, 3.0, 5.0, 1.0, 0.0, 5.6346664
20.0, 6.0, -2.0, 3.0, 5.0, 2.0, 0.0, 5.5916667
20.0, 6.0, -2.0, 3.0, 5.0, 5.0, 0.6666667, 5.6593337
20.0, 6.0, -2.0, 3.0, 5.0, 10.0, 0.0, 5.817
20.0, 6.0, -2.0, 3.0, 10.0, 1.0, 0.33333334, 5.5916667
20.0, 6.0, -2.0, 3.0, 10.0, 2.0, 0.6666667, 5.558333
20.0, 6.0, -2.0, 3.0, 10.0, 5.0, 1.0, 5.991667
20.0, 6.0, -2.0, 3.0, 10.0, 10.0, 0.6666667, 5.7583337
20.0, 6.0, -2.0, 4.0, 1.0, 1.0, 0.6666667, 7.0786667
20.0, 6.0, -2.0, 4.0, 1.0, 2.0, 1.0, 5.633667
20.0, 6.0, -2.0, 4.0, 1.0, 5.0, 0.0, 5.5416665
20.0, 6.0, -2.0, 4.0, 1.0, 10.0, 0.0, 5.568667
20.0, 6.0, -2.0, 4.0, 2.0, 1.0, 0.6666667, 5.5296674
20.0, 6.0, -2.0, 4.0, 2.0, 2.0, 0.6666667, 5.5956664
20.0, 6.0, -2.0, 4.0, 2.0, 5.0, 0.6666667, 5.5916667
20.0, 6.0, -2.0, 4.0, 2.0, 10.0, 0.6666667, 6.0336666
20.0, 6.0, -2.0, 4.0, 5.0, 1.0, 0.6666667, 5.8253326
20.0, 6.0, -2.0, 4.0, 5.0, 2.0, 0.0, 5.5750003
20.0, 6.0, -2.0, 4.0, 5.0, 5.0, 0.0, 6.0173326
20.0, 6.0, -2.0, 4.0, 5.0, 10.0, 0.6666667, 5.591667
20.0, 6.0, -2.0, 4.0, 10.0, 1.0, 0.6666667, 5.558333
20.0, 6.0, -2.0, 4.0, 10.0, 2.0, 1.0, 5.8203335
20.0, 6.0, -2.0, 4.0, 10.0, 5.0, 0.6666667, 6.0416665
20.0, 6.0, -2.0, 4.0, 10.0, 10.0, 1.0, 5.789667
20.0, 8.0, -0.5, 1.0, 1.0, 1.0, 0.33333334, 6.0563335
20.0, 8.0, -0.5, 1.0, 1.0, 2.0, 0.0, 5.8126674
20.0, 8.0, -0.5, 1.0, 1.0, 5.0, 1.0, 5.5353336
20.0, 8.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 5.558333
20.0, 8.0, -0.5, 1.0, 2.0, 1.0, 0.33333334, 5.5916667
20.0, 8.0, -0.5, 1.0, 2.0, 2.0, 0.6666667, 5.5716667
20.0, 8.0, -0.5, 1.0, 2.0, 5.0, 0.6666667, 5.7859993
20.0, 8.0, -0.5, 1.0, 2.0, 10.0, 1.0, 5.6083336
20.0, 8.0, -0.5, 1.0, 5.0, 1.0, 1.0, 6.0200005
20.0, 8.0, -0.5, 1.0, 5.0, 2.0, 0.0, 5.8263335
20.0, 8.0, -0.5, 1.0, 5.0, 5.0, 0.33333334, 5.5696673
20.0, 8.0, -0.5, 1.0, 5.0, 10.0, 0.0, 5.825001
20.0, 8.0, -0.5, 1.0, 10.0, 1.0, 0.6666667, 5.804667
20.0, 8.0, -0.5, 1.0, 10.0, 2.0, 1.0, 5.558333
20.0, 8.0, -0.5, 1.0, 10.0, 5.0, 0.33333334, 5.5916667
20.0, 8.0, -0.5, 1.0, 10.0, 10.0, 0.33333334, 5.5903335
20.0, 8.0, -0.5, 2.0, 1.0, 1.0, 0.6666667, 5.591667
20.0, 8.0, -0.5, 2.0, 1.0, 2.0, 0.33333334, 5.615667
20.0, 8.0, -0.5, 2.0, 1.0, 5.0, 0.33333334, 5.997666
20.0, 8.0, -0.5, 2.0, 1.0, 10.0, 0.33333334, 5.5750003
20.0, 8.0, -0.5, 2.0, 2.0, 1.0, 1.0, 5.5416665
20.0, 8.0, -0.5, 2.0, 2.0, 2.0, 0.33333334, 5.6083336
20.0, 8.0, -0.5, 2.0, 2.0, 5.0, 0.6666667, 5.8106666
20.0, 8.0, -0.5, 2.0, 2.0, 10.0, 0.6666667, 5.558333
20.0, 8.0, -0.5, 2.0, 5.0, 1.0, 0.6666667, 5.558333
20.0, 8.0, -0.5, 2.0, 5.0, 2.0, 0.6666667, 6.0169997
20.0, 8.0, -0.5, 2.0, 5.0, 5.0, 0.6666667, 5.808333
20.0, 8.0, -0.5, 2.0, 5.0, 10.0, 0.0, 6.044333
20.0, 8.0, -0.5, 2.0, 10.0, 1.0, 0.0, 5.6
20.0, 8.0, -0.5, 2.0, 10.0, 2.0, 0.33333334, 5.5750003
20.0, 8.0, -0.5, 2.0, 10.0, 5.0, 1.0, 5.6083336
20.0, 8.0, -0.5, 2.0, 10.0, 10.0, 1.0, 5.6083336
20.0, 8.0, -0.5, 3.0, 1.0, 1.0, 0.33333334, 5.991667
20.0, 8.0, -0.5, 3.0, 1.0, 2.0, 0.6666667, 5.545667
20.0, 8.0, -0.5, 3.0, 1.0, 5.0, 0.33333334, 5.558333
20.0, 8.0, -0.5, 3.0, 1.0, 10.0, 0.0, 5.589333
20.0, 8.0, -0.5, 3.0, 2.0, 1.0, 1.0, 5.5416665
20.0, 8.0, -0.5, 3.0, 2.0, 2.0, 0.33333334, 5.5726666
20.0, 8.0, -0.5, 3.0, 2.0, 5.0, 0.33333334, 5.558333
20.0, 8.0, -0.5, 3.0, 2.0, 10.0, 0.6666667, 5.5750003
20.0, 8.0, -0.5, 3.0, 5.0, 1.0, 0.33333334, 5.558333
20.0, 8.0, -0.5, 3.0, 5.0, 2.0, 0.33333334, 5.7583337
20.0, 8.0, -0.5, 3.0, 5.0, 5.0, 0.0, 5.594667
20.0, 8.0, -0.5, 3.0, 5.0, 10.0, 1.0, 5.586333
20.0, 8.0, -0.5, 3.0, 10.0, 1.0, 0.33333334, 5.618667
20.0, 8.0, -0.5, 3.0, 10.0, 2.0, 0.0, 5.591667
20.0, 8.0, -0.5, 3.0, 10.0, 5.0, 0.33333334, 5.5943336
20.0, 8.0, -0.5, 3.0, 10.0, 10.0, 0.33333334, 5.778333
20.0, 8.0, -0.5, 4.0, 1.0, 1.0, 0.0, 6.2416663
20.0, 8.0, -0.5, 4.0, 1.0, 2.0, 0.33333334, 5.5416665
20.0, 8.0, -0.5, 4.0, 1.0, 5.0, 0.0, 5.818333
20.0, 8.0, -0.5, 4.0, 1.0, 10.0, 0.0, 5.7923336
20.0, 8.0, -0.5, 4.0, 2.0, 1.0, 0.0, 5.558333
20.0, 8.0, -0.5, 4.0, 2.0, 2.0, 1.0, 6.0586667
20.0, 8.0, -0.5, 4.0, 2.0, 5.0, 0.0, 6.058333
20.0, 8.0, -0.5, 4.0, 2.0, 10.0, 1.0, 5.5916667
20.0, 8.0, -0.5, 4.0, 5.0, 1.0, 0.6666667, 5.6083336
20.0, 8.0, -0.5, 4.0, 5.0, 2.0, 0.6666667, 5.5416665
20.0, 8.0, -0.5, 4.0, 5.0, 5.0, 0.33333334, 5.7953334
20.0, 8.0, -0.5, 4.0, 5.0, 10.0, 0.6666667, 5.587
20.0, 8.0, -0.5, 4.0, 10.0, 1.0, 0.6666667, 5.5416665
20.0, 8.0, -0.5, 4.0, 10.0, 2.0, 0.0, 5.763334
20.0, 8.0, -0.5, 4.0, 10.0, 5.0, 0.33333334, 6.225
20.0, 8.0, -0.5, 4.0, 10.0, 10.0, 1.0, 5.6183333
20.0, 8.0, -1.0, 1.0, 1.0, 1.0, 0.33333334, 5.7749996
20.0, 8.0, -1.0, 1.0, 1.0, 2.0, 0.33333334, 5.7913327
20.0, 8.0, -1.0, 1.0, 1.0, 5.0, 0.0, 5.575334
20.0, 8.0, -1.0, 1.0, 1.0, 10.0, 0.6666667, 5.5930004
20.0, 8.0, -1.0, 1.0, 2.0, 1.0, 0.0, 6.241667
20.0, 8.0, -1.0, 1.0, 2.0, 2.0, 0.33333334, 5.558333
20.0, 8.0, -1.0, 1.0, 2.0, 5.0, 1.0, 5.591667
20.0, 8.0, -1.0, 1.0, 2.0, 10.0, 0.0, 5.5749993
20.0, 8.0, -1.0, 1.0, 5.0, 1.0, 1.0, 5.558333
20.0, 8.0, -1.0, 1.0, 5.0, 2.0, 1.0, 5.638
20.0, 8.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 6.258333
20.0, 8.0, -1.0, 1.0, 5.0, 10.0, 1.0, 5.558333
20.0, 8.0, -1.0, 1.0, 10.0, 1.0, 0.33333334, 5.6150002
20.0, 8.0, -1.0, 1.0, 10.0, 2.0, 0.6666667, 5.618
20.0, 8.0, -1.0, 1.0, 10.0, 5.0, 0.0, 6.2083325
20.0, 8.0, -1.0, 1.0, 10.0, 10.0, 1.0, 5.6083336
20.0, 8.0, -1.0, 2.0, 1.0, 1.0, 0.0, 5.8263335
20.0, 8.0, -1.0, 2.0, 1.0, 2.0, 0.6666667, 5.5750003
20.0, 8.0, -1.0, 2.0, 1.0, 5.0, 0.6666667, 5.6159997
20.0, 8.0, -1.0, 2.0, 1.0, 10.0, 0.6666667, 6.0486665
20.0, 8.0, -1.0, 2.0, 2.0, 1.0, 0.33333334, 5.615667
20.0, 8.0, -1.0, 2.0, 2.0, 2.0, 0.33333334, 5.870333
20.0, 8.0, -1.0, 2.0, 2.0, 5.0, 1.0, 5.558333
20.0, 8.0, -1.0, 2.0, 2.0, 10.0, 0.0, 5.6080003
20.0, 8.0, -1.0, 2.0, 5.0, 1.0, 0.33333334, 5.8039994
20.0, 8.0, -1.0, 2.0, 5.0, 2.0, 0.6666667, 5.621
20.0, 8.0, -1.0, 2.0, 5.0, 5.0, 1.0, 5.646666
20.0, 8.0, -1.0, 2.0, 5.0, 10.0, 0.6666667, 5.559666
20.0, 8.0, -1.0, 2.0, 10.0, 1.0, 1.0, 5.838333
20.0, 8.0, -1.0, 2.0, 10.0, 2.0, 0.0, 5.5750003
20.0, 8.0, -1.0, 2.0, 10.0, 5.0, 0.33333334, 5.5416665
20.0, 8.0, -1.0, 2.0, 10.0, 10.0, 0.33333334, 5.6083336
20.0, 8.0, -1.0, 3.0, 1.0, 1.0, 0.6666667, 5.540001
20.0, 8.0, -1.0, 3.0, 1.0, 2.0, 1.0, 5.604666
20.0, 8.0, -1.0, 3.0, 1.0, 5.0, 0.33333334, 5.5916667
20.0, 8.0, -1.0, 3.0, 1.0, 10.0, 0.0, 5.6083336
20.0, 8.0, -1.0, 3.0, 2.0, 1.0, 1.0, 5.8176665
20.0, 8.0, -1.0, 3.0, 2.0, 2.0, 0.33333334, 5.581
20.0, 8.0, -1.0, 3.0, 2.0, 5.0, 0.6666667, 5.6083336
20.0, 8.0, -1.0, 3.0, 2.0, 10.0, 0.33333334, 5.5416675
20.0, 8.0, -1.0, 3.0, 5.0, 1.0, 1.0, 5.5416665
20.0, 8.0, -1.0, 3.0, 5.0, 2.0, 0.33333334, 5.7976665
20.0, 8.0, -1.0, 3.0, 5.0, 5.0, 0.6666667, 5.6083336
20.0, 8.0, -1.0, 3.0, 5.0, 10.0, 0.0, 5.794667
20.0, 8.0, -1.0, 3.0, 10.0, 1.0, 1.0, 5.6083336
20.0, 8.0, -1.0, 3.0, 10.0, 2.0, 0.33333334, 5.6083336
20.0, 8.0, -1.0, 3.0, 10.0, 5.0, 1.0, 5.7416673
20.0, 8.0, -1.0, 3.0, 10.0, 10.0, 1.0, 5.5606666
20.0, 8.0, -1.0, 4.0, 1.0, 1.0, 0.33333334, 5.6060004
20.0, 8.0, -1.0, 4.0, 1.0, 2.0, 1.0, 5.6126666
20.0, 8.0, -1.0, 4.0, 1.0, 5.0, 0.33333334, 5.6083336
20.0, 8.0, -1.0, 4.0, 1.0, 10.0, 1.0, 5.591667
20.0, 8.0, -1.0, 4.0, 2.0, 1.0, 0.0, 5.5750003
20.0, 8.0, -1.0, 4.0, 2.0, 2.0, 0.0, 5.5916667
20.0, 8.0, -1.0, 4.0, 2.0, 5.0, 0.6666667, 5.558333
20.0, 8.0, -1.0, 4.0, 2.0, 10.0, 1.0, 5.558333
20.0, 8.0, -1.0, 4.0, 5.0, 1.0, 0.0, 5.5976663
20.0, 8.0, -1.0, 4.0, 5.0, 2.0, 0.33333334, 5.7583337
20.0, 8.0, -1.0, 4.0, 5.0, 5.0, 0.33333334, 5.6253333
20.0, 8.0, -1.0, 4.0, 5.0, 10.0, 0.0, 5.5916667
20.0, 8.0, -1.0, 4.0, 10.0, 1.0, 1.0, 5.5916667
20.0, 8.0, -1.0, 4.0, 10.0, 2.0, 0.0, 5.804333
20.0, 8.0, -1.0, 4.0, 10.0, 5.0, 1.0, 5.5750003
20.0, 8.0, -1.0, 4.0, 10.0, 10.0, 0.33333334, 5.844667
20.0, 8.0, -1.5, 1.0, 1.0, 1.0, 0.6666667, 6.241667
20.0, 8.0, -1.5, 1.0, 1.0, 2.0, 0.6666667, 5.6083336
20.0, 8.0, -1.5, 1.0, 1.0, 5.0, 0.33333334, 6.009667
20.0, 8.0, -1.5, 1.0, 1.0, 10.0, 0.33333334, 5.802334
20.0, 8.0, -1.5, 1.0, 2.0, 1.0, 0.6666667, 5.549334
20.0, 8.0, -1.5, 1.0, 2.0, 2.0, 1.0, 5.810333
20.0, 8.0, -1.5, 1.0, 2.0, 5.0, 0.6666667, 5.5416665
20.0, 8.0, -1.5, 1.0, 2.0, 10.0, 0.6666667, 5.591667
20.0, 8.0, -1.5, 1.0, 5.0, 1.0, 0.6666667, 5.7749996
20.0, 8.0, -1.5, 1.0, 5.0, 2.0, 0.0, 5.558333
20.0, 8.0, -1.5, 1.0, 5.0, 5.0, 0.33333334, 5.591667
20.0, 8.0, -1.5, 1.0, 5.0, 10.0, 0.33333334, 5.554333
20.0, 8.0, -1.5, 1.0, 10.0, 1.0, 0.6666667, 5.5416665
20.0, 8.0, -1.5, 1.0, 10.0, 2.0, 0.33333334, 5.5749993
20.0, 8.0, -1.5, 1.0, 10.0, 5.0, 0.33333334, 5.5750003
20.0, 8.0, -1.5, 1.0, 10.0, 10.0, 0.33333334, 5.595333
20.0, 8.0, -1.5, 2.0, 1.0, 1.0, 0.6666667, 5.5516677
20.0, 8.0, -1.5, 2.0, 1.0, 2.0, 0.6666667, 5.6083336
20.0, 8.0, -1.5, 2.0, 1.0, 5.0, 0.6666667, 5.603667
20.0, 8.0, -1.5, 2.0, 1.0, 10.0, 0.33333334, 5.6356664
20.0, 8.0, -1.5, 2.0, 2.0, 1.0, 0.6666667, 5.591667
20.0, 8.0, -1.5, 2.0, 2.0, 2.0, 1.0, 5.5416665
20.0, 8.0, -1.5, 2.0, 2.0, 5.0, 0.0, 5.558333
20.0, 8.0, -1.5, 2.0, 2.0, 10.0, 0.33333334, 5.5750003
20.0, 8.0, -1.5, 2.0, 5.0, 1.0, 0.33333334, 5.572
20.0, 8.0, -1.5, 2.0, 5.0, 2.0, 0.0, 5.6346664
20.0, 8.0, -1.5, 2.0, 5.0, 5.0, 0.6666667, 6.033999
20.0, 8.0, -1.5, 2.0, 5.0, 10.0, 0.33333334, 5.565666
20.0, 8.0, -1.5, 2.0, 10.0, 1.0, 0.33333334, 5.559667
20.0, 8.0, -1.5, 2.0, 10.0, 2.0, 0.6666667, 5.525001
20.0, 8.0, -1.5, 2.0, 10.0, 5.0, 0.0, 5.5750003
20.0, 8.0, -1.5, 2.0, 10.0, 10.0, 0.6666667, 6.225
20.0, 8.0, -1.5, 3.0, 1.0, 1.0, 0.33333334, 6.0586667
20.0, 8.0, -1.5, 3.0, 1.0, 2.0, 0.33333334, 5.6513333
20.0, 8.0, -1.5, 3.0, 1.0, 5.0, 0.0, 6.031
20.0, 8.0, -1.5, 3.0, 1.0, 10.0, 0.33333334, 6.258333
20.0, 8.0, -1.5, 3.0, 2.0, 1.0, 0.33333334, 5.5749993
20.0, 8.0, -1.5, 3.0, 2.0, 2.0, 0.6666667, 5.782667
20.0, 8.0, -1.5, 3.0, 2.0, 5.0, 0.0, 5.5750003
20.0, 8.0, -1.5, 3.0, 2.0, 10.0, 0.33333334, 5.591667
20.0, 8.0, -1.5, 3.0, 5.0, 1.0, 1.0, 5.6286664
20.0, 8.0, -1.5, 3.0, 5.0, 2.0, 0.0, 5.640333
20.0, 8.0, -1.5, 3.0, 5.0, 5.0, 1.0, 5.6083336
20.0, 8.0, -1.5, 3.0, 5.0, 10.0, 0.0, 5.7916665
20.0, 8.0, -1.5, 3.0, 10.0, 1.0, 0.6666667, 5.591667
20.0, 8.0, -1.5, 3.0, 10.0, 2.0, 0.0, 5.580333
20.0, 8.0, -1.5, 3.0, 10.0, 5.0, 0.0, 5.5750003
20.0, 8.0, -1.5, 3.0, 10.0, 10.0, 0.33333334, 5.8269997
20.0, 8.0, -1.5, 4.0, 1.0, 1.0, 1.0, 5.558333
20.0, 8.0, -1.5, 4.0, 1.0, 2.0, 1.0, 5.6083336
20.0, 8.0, -1.5, 4.0, 1.0, 5.0, 1.0, 5.632666
20.0, 8.0, -1.5, 4.0, 1.0, 10.0, 0.33333334, 5.5750003
20.0, 8.0, -1.5, 4.0, 2.0, 1.0, 0.0, 5.5916667
20.0, 8.0, -1.5, 4.0, 2.0, 2.0, 0.33333334, 5.525001
20.0, 8.0, -1.5, 4.0, 2.0, 5.0, 1.0, 5.558333
20.0, 8.0, -1.5, 4.0, 2.0, 10.0, 0.33333334, 5.8230004
20.0, 8.0, -1.5, 4.0, 5.0, 1.0, 0.0, 5.5726666
20.0, 8.0, -1.5, 4.0, 5.0, 2.0, 0.6666667, 6.0416665
20.0, 8.0, -1.5, 4.0, 5.0, 5.0, 0.0, 5.813
20.0, 8.0, -1.5, 4.0, 5.0, 10.0, 0.0, 5.6023335
20.0, 8.0, -1.5, 4.0, 10.0, 1.0, 0.33333334, 5.830666
20.0, 8.0, -1.5, 4.0, 10.0, 2.0, 0.6666667, 5.7920003
20.0, 8.0, -1.5, 4.0, 10.0, 5.0, 0.6666667, 5.619
20.0, 8.0, -1.5, 4.0, 10.0, 10.0, 0.33333334, 5.6090007
20.0, 8.0, -2.0, 1.0, 1.0, 1.0, 0.33333334, 5.5603333
20.0, 8.0, -2.0, 1.0, 1.0, 2.0, 0.6666667, 5.57
20.0, 8.0, -2.0, 1.0, 1.0, 5.0, 0.33333334, 6.0230002
20.0, 8.0, -2.0, 1.0, 1.0, 10.0, 0.6666667, 6.0623336
20.0, 8.0, -2.0, 1.0, 2.0, 1.0, 0.33333334, 5.623333
20.0, 8.0, -2.0, 1.0, 2.0, 2.0, 0.6666667, 5.5750003
20.0, 8.0, -2.0, 1.0, 2.0, 5.0, 0.0, 5.624333
20.0, 8.0, -2.0, 1.0, 2.0, 10.0, 0.33333334, 5.6083336
20.0, 8.0, -2.0, 1.0, 5.0, 1.0, 0.6666667, 5.667
20.0, 8.0, -2.0, 1.0, 5.0, 2.0, 0.6666667, 5.6323333
20.0, 8.0, -2.0, 1.0, 5.0, 5.0, 1.0, 5.6083336
20.0, 8.0, -2.0, 1.0, 5.0, 10.0, 1.0, 5.558333
20.0, 8.0, -2.0, 1.0, 10.0, 1.0, 0.6666667, 5.558333
20.0, 8.0, -2.0, 1.0, 10.0, 2.0, 0.0, 6.0176673
20.0, 8.0, -2.0, 1.0, 10.0, 5.0, 0.33333334, 5.5820003
20.0, 8.0, -2.0, 1.0, 10.0, 10.0, 0.0, 5.5750003
20.0, 8.0, -2.0, 2.0, 1.0, 1.0, 0.6666667, 5.558333
20.0, 8.0, -2.0, 2.0, 1.0, 2.0, 0.33333334, 5.5646667
20.0, 8.0, -2.0, 2.0, 1.0, 5.0, 0.33333334, 5.5916667
20.0, 8.0, -2.0, 2.0, 1.0, 10.0, 0.6666667, 5.5916667
20.0, 8.0, -2.0, 2.0, 2.0, 1.0, 0.6666667, 5.591667
20.0, 8.0, -2.0, 2.0, 2.0, 2.0, 0.0, 5.5916667
20.0, 8.0, -2.0, 2.0, 2.0, 5.0, 0.33333334, 5.623667
20.0, 8.0, -2.0, 2.0, 2.0, 10.0, 0.33333334, 5.5750003
20.0, 8.0, -2.0, 2.0, 5.0, 1.0, 0.0, 5.8173337
20.0, 8.0, -2.0, 2.0, 5.0, 2.0, 0.33333334, 5.8180003
20.0, 8.0, -2.0, 2.0, 5.0, 5.0, 0.33333334, 5.5650005
20.0, 8.0, -2.0, 2.0, 5.0, 10.0, 0.6666667, 5.6083336
20.0, 8.0, -2.0, 2.0, 10.0, 1.0, 0.33333334, 5.5749993
20.0, 8.0, -2.0, 2.0, 10.0, 2.0, 0.6666667, 5.558333
20.0, 8.0, -2.0, 2.0, 10.0, 5.0, 0.0, 6.038
20.0, 8.0, -2.0, 2.0, 10.0, 10.0, 0.6666667, 6.0399995
20.0, 8.0, -2.0, 3.0, 1.0, 1.0, 0.33333334, 5.613333
